Column1,Column2,열1
https://snowboard.sookmyung.ac.kr/mod/zoom/loadmeeting.php?id=987873,회의 시작 - Zoom,6
https://sookmyung-ac-kr.zoom.us/j/83614150249?pwd=MjJDem1oZlpEWnpTZ3ZSZHRvQUNpUT09&uname=%EA%B9%80%EC%98%81%EB%B9%88%281613362%29,회의 시작 - Zoom,6
https://snowboard.sookmyung.ac.kr/mod/zoom/view.php?id=987873,SnowBoard,6
https://www.q-net.or.kr/myp009.do?id=myp00902&gSite=Q&gId=,자격증 취득조회 | Q-net,6
https://snowboard.sookmyung.ac.kr/login.php,SnowBoard,6
https://www.awseducate.com/signin/,로그인 | AWS Educate,6
https://www.awseducate.com/SiteLogin,로그인 | AWS Educate,6
https://www.awseducate.com/login?startURL=%2FSiteLogin,로그인 | AWS Educate,6
https://console.aws.amazon.com/support/home?region=us-east-1#/case/?displayId=8157386291&language=en,AWS Support Dashboard,6
https://www.q-net.or.kr/myp002.do?id=myp00201&gSite=Q&gId=,진행중인 접수내역 - 원서접수내역 | Q-net,6
https://www.q-net.or.kr/man001.do?id=man00101&gSite=Q&gId=,,6
https://aws.amazon.com/premiumsupport/knowledge-center/educate-credit-code/,AWS Educate 크레딧 코드 사용,6
https://aws.amazon.com/ko/premiumsupport/knowledge-center/educate-credit-code/,AWS Educate 크레딧 코드 사용,6
https://aws.amazon.com/premiumsupport/knowledge-center/educate-rejected-application/,거부된 AWS Educate 신청 업데이트,6
https://aws.amazon.com/ko/premiumsupport/knowledge-center/educate-rejected-application/,거부된 AWS Educate 신청 업데이트,6
https://aws.amazon.com/premiumsupport/knowledge-center/check-status-educate-application/,AWS Educate 신청의 상태 확인,6
https://aws.amazon.com/ko/premiumsupport/knowledge-center/check-status-educate-application/,AWS Educate 신청의 상태 확인,6
https://console.aws.amazon.com/support/home?region=us-east-1#/case/create?issueType=customer-service,AWS Support Dashboard,6
https://console.aws.amazon.com/support/home?region=us-east-1&state=hashArgs%23%2Fcase%2Fcreate%3FissueType%3Dcustomer-service&isauthcode=true&code=eyJ6aXAiOiJERUYiLCJlbmMiOiJBMjU2R0NNIiwiYWxnIjoiZGlyIn0..O1DKGMlWjGjsgT1j.sjBEW8dDp-t7WcyULcC-msSr2hhinUNxIZwTN_1TSATWaDyPn7VYCUBtsFO3w4cE74X-bBSLVe7EgtbyJjE1dFPiRiNjKFOoSqjhP7HKfOesWFpopxI4CUdoDVC_V9nHk1m8hMlzvKQCqbYBqfH4U_-96KgFuh-G9po6PPf1e5uuXnAvzhUqedfy7kNkdDILWJnw0fhYT-s6DgHzgBiS3WmKB8gqqAonFDIMW3lzVspBmvf8YN5T1maOOMCSpTMrB8jbhb2cJhLzZnA8DJWNxi1QkNky-dv3udT4VGkjfE3F6kPg6ZNQbmUx5nLuoJ3VP8ZYH_cx4hMBCHo0tlsmUZ3CgTkStwHkAlivuXTdZVw833LTCiuOPm5GfgrZ4v6Oh8X_R4-vpneQPHgKav8JCZiyT3no-ymdE6O695EOSa-rsLqJxFaa32EpWJ5TPY0ubXBh2PPmd9HRYdj0ymtMRA-eEP7DIzzCKrV0ZYCHElyTXkFhMW4swSRZG1ndbuiyhkY0F0l9C68PCGEAdL1FZ5jFe90vUDjTy8-z3GMvlAAIgeFe7KFP3rk6kK5xyyIgR2-NBmvR2cYBr2BSe6kXUe4Eo0_nOs_m692Rip4GTfERRVzsdw5CVCsxwD-q79wa5Bf38tURA_TK6eOP9IbR4ewSATHPFQTz4dukzFDNos7lvZpL9BAzG8iZ48RtTHE4qQvdgnALHGdygPg-42Y-ve-G5wQmAS-_JRplZu4xGkqC58KMsNnGTgkv3Ze_bPVttM_IFChSB9MuPExKd_phFilnlPX9AF-CVXeR6RKAVafgeg8FSbVbWg2KK8PsLmjreCho5VZ9wR9V6__hBbTtFoAik6b0S8_NrbXCZbj7IlYIiok6jG_birfDYJghi_Y00hPHoa5bU_IqFLpBbp5OVZhWrPhAWzh9KG2UPDXJ2DjHwb9POjQ1X8jbCT-RvjOiWGttqKqDs3eXfNi407Ed4Ba8Tgm98beIrP9dr6GtFy0-D8c6DgxJURgvWJMxRcAcrMu6cmE9pysmfIDeQyRBlwNKmANZG2G7CwuVXr23UUdyDrkXNolkfT1Sde8oJ8LpXaV2zC8n50F0exHaSdY0T2u_YE36Vx9_PI3xsqDbG9MJpJc99MLD-r8p47j5T1vwju-MDIt2JWrzQ-dhTTwmbO52SY8RXi5ILTBsu2v7n3M9mrxtCn0Kt0Re7eH-P_mCFoF3yXbSZ2ITEYoGG5XsgrgICdY2WzOYR8MCp26ljtshYsUPAJefgryFkHY3MCDnTcUjFhzQ36th3CNRwEtjSOrPIM9fQDXYYZmwxcfLZNO6xY6eXc5Xo0WtuD4Fe8-gP7QXJ6T5RIVdLYlUg0ARtkz1LxT3FBXEtQgkLW4jKTbmGLPmmRUww3qoWjSfLMP4Q5OWzITHY5y_rMEo9l5XF5fCulmeHdQQUjlIc9d6XhVfg0M7Sohjjyx0rrfN2yvMuTqXXcS3ZODGp6X5Aw4PgcnV-uRQMaz9qNM-NxEH0EZlHBWrFW-5Vb9BX0P6wtgRVHJDnqfamsupu2eMMNOzKOqsXdbJZYgTl4Iy39GfESUte0ebcdsFRL5qvDbHW2JJGB-Z55iajs_iplQl1M9fLGv6DYsK97iSFyu9ThMTjUoGOMkxi1zokaxTmWjrPfQCvekrqbr8UQ5qcPPXStwyIQGq0Bo6y0rpFBAK2m5gWYj2pZgLGN6c2ITEeZwF718iVKYsL6TePhepJ3-2TUpBQF-TXcZJDm7JYXaN17l3zTBaAm3xava_1Xz1QJ9ZNBghQ-3L2arHp-9fbj-pMvZ_zH_ybvzXSp8S2NX-Hzc0mWax1UHPMg.vgMUfhJ0d7l9spY4rF201Q,AWS Support Dashboard,6
https://console.aws.amazon.com/support/home?region=us-east-1&state=hashArgs%23%2Fcase%2Fcreate%3FissueType%3Dcustomer-service,Amazon Web Services Sign-In,6
https://us-east-1.signin.aws.amazon.com/oauth?SignatureVersion=4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAJM6NK2S2VVVLOWZA&X-Amz-Date=2021-03-28T07%3A07%3A47.888Z&X-Amz-Signature=e3609f3a1ed8fed89a0bbd7450588cfd4d75c6e547d97fc6a0b925557ccdc0c2&X-Amz-SignedHeaders=host&client_id=arn%3Aaws%3Aiam%3A%3A015428540659%3Auser%2Fsupportcenter&code_challenge=jBRNceoTgIRTOcJdZ9LuROm7Ei0ohzLG3wOi7a7nBcg&code_challenge_method=SHA-256&redirect_uri=https%3A%2F%2Fconsole.aws.amazon.com%2Fsupport%2Fhome%3Fregion%3Dus-east-1%26state%3DhashArgs%2523%252Fcase%252Fcreate%253FissueType%253Dcustomer-service%26isauthcode%3Dtrue&region=us-east-1&response_type=code&state=hashArgs%23%2Fcase%2Fcreate%3FissueType%3Dcustomer-service,Amazon Web Services Sign-In,6
https://signin.aws.amazon.com/oauth?SignatureVersion=4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAJM6NK2S2VVVLOWZA&X-Amz-Date=2021-03-28T07%3A07%3A47.888Z&X-Amz-Signature=e3609f3a1ed8fed89a0bbd7450588cfd4d75c6e547d97fc6a0b925557ccdc0c2&X-Amz-SignedHeaders=host&client_id=arn%3Aaws%3Aiam%3A%3A015428540659%3Auser%2Fsupportcenter&code_challenge=jBRNceoTgIRTOcJdZ9LuROm7Ei0ohzLG3wOi7a7nBcg&code_challenge_method=SHA-256&redirect_uri=https%3A%2F%2Fconsole.aws.amazon.com%2Fsupport%2Fhome%3Fregion%3Dus-east-1%26state%3DhashArgs%2523%252Fcase%252Fcreate%253FissueType%253Dcustomer-service%26isauthcode%3Dtrue&region=us-east-1&response_type=code&state=hashArgs%23%2Fcase%2Fcreate%3FissueType%3Dcustomer-service,Amazon Web Services Sign-In,6
https://signin.aws.amazon.com/signin?redirect_uri=https%3A%2F%2Fconsole.aws.amazon.com%2Fsupport%2Fhome%3Fregion%3Dus-east-1%26state%3DhashArgs%2523%252Fcase%252Fcreate%253FissueType%253Dcustomer-service%26isauthcode%3Dtrue&client_id=arn%3Aaws%3Aiam%3A%3A015428540659%3Auser%2Fsupportcenter&forceMobileApp=0&code_challenge=jBRNceoTgIRTOcJdZ9LuROm7Ei0ohzLG3wOi7a7nBcg&code_challenge_method=SHA-256,Amazon Web Services Sign-In,6
https://aws.amazon.com/education/awseducate/contact-us/,AWS Educate | Contact Us,6
https://aws.amazon.com/ko/education/awseducate/contact-us/,AWS Educate | Contact Us,6
https://www.awseducate.com/student/s/awssite,AWS Account,6
https://www.awseducate.com/student/s/badges,Badges,6
https://www.awseducate.com/student/s/profile,Profile,6
https://www.awseducate.com/student/s/pathways,Pathways,6
https://www.awseducate.com/student/s,Home,6
https://www.awseducate.com/student/s/,Home,6
https://www.awseducate.com/signin/SiteLogin,Home,6
https://aws.amazon.com/education/awseducate,AWS Educate,6
https://aws.amazon.com/education/awseducate/,AWS Educate,6
https://aws.amazon.com/ko/education/awseducate/,AWS Educate,6
https://www.awseducate.com/,AWS Educate,6
http://aws.amazon.com/education/awseducate,AWS Educate,6
https://www.awseducate.com/signin/_ui/system/security/ChangePassword?retURL=%2Fsignin%2Fapex%2FSiteLogin&fromFrontdoor=1&setupid=ChangePassword,귀하의 암호 변경 | AWS Educate Signin,6
https://www.awseducate.com/signin/_ui/system/security/ChangePassword?setupid=ChangePassword,파일을 찾을 수 없음,6
https://www.google.com/search?q=aws+%ED%81%AC%EB%A0%88%EB%94%A7+%EA%B0%B1%EC%8B%A0+%EC%9E%90%EA%B2%A9&sxsrf=ALeKk03sN8ZoyH3Dt5jPvcfE5RVoM9GjOg:1616915118616&ei=ripgYO6OJdyGr7wP4KyPoAs&start=10&sa=N&ved=2ahUKEwjunZuattLvAhVcw4sBHWDWA7QQ8tMDegQIARA6&biw=1536&bih=722,aws 크레딧 갱신 자격 - Google 검색,6
https://www.google.com/search?q=aws+%ED%81%AC%EB%A0%88%EB%94%A7+%EA%B0%B1%EC%8B%A0+%EC%9E%90%EA%B2%A9&oq=aws+%ED%81%AC%EB%A0%88%EB%94%A7+%EA%B0%B1%EC%8B%A0+%EC%9E%90%EA%B2%A9&aqs=chrome..69i57j33i160l3.4536j0j7&sourceid=chrome&ie=UTF-8,aws 크레딧 갱신 자격 - Google 검색,6
https://www.pngfind.com/mpng/TJxbbJ_png-format-flask-python-logo-transparent-png/,"Png Format - - Flask Python Logo, Transparent Png - 3000x1174(#626352) - PngFind",
https://www.pngfind.com/download/TJxbbJ_png-format-flask-python-logo-transparent-png/,"Download Png Format - - Flask Python Logo, Transparent Png - PngFind",
https://www.awseducate.com/signin/apex/SiteLogin,Home,6
https://www.awseducate.com/signin/login?c=13f.pIPGTedQhWvXvW.9uNEA8Pdc.wABVaOxJZ5hZQCcJVvUroM9aPAEuuK83xMXnW5aJJBgZn9r95KRA1bxqm.Qu0mAs68xOI3veqIh3fvg2F79eNJOSdLkqKassWq8LsLIHIlkkNfjdPC2RRUY5nAYx1KxoRQbabqmhSL6eZtEIwPVbdg33pXX6Vye9oS0Ls.dekwBeGRSAzTMMK9JbQDkyNFzOQ%3D%3D,귀하의 암호 변경 | AWS Educate Signin,6
https://www.awseducate.com/signin/secur/frontdoor.jsp?sid=00Do0000000HnT1%21AQQAQA0gA6va13GP2co1ehawqK5qxrgRGEvyEuXjgWZVxoZff1PLaSH3e6TIUfNQwahqs0J20AMV3myECXrQjKPKYaXtX6mO&retURL=%2Fsignin%2Fapex%2FSiteLogin&apv=1&allp=1&untethered=&cshc=m000009rJrB0000000HnT1&refURL=https%3A%2F%2Fwww.awseducate.com%2Fsignin%2Fsecur%2Ffrontdoor.jsp,귀하의 암호 변경 | AWS Educate Signin,6
https://www.pngegg.com/ko/png-eticj/download,"무료 다운로드 | Scikit-learn Python scikit- 로고 브랜드, 학습, 원본, 컴퓨터 png | PNGEgg",
https://www.pngegg.com/ko/png-eticj#google_vignette,"무료 다운로드 | Scikit-learn Python scikit- 로고 브랜드, 학습, 원본, 컴퓨터 png | PNGEgg",
https://www.pngegg.com/ko/png-eticj,"Scikit-learn Python scikit- 로고 브랜드, 학습, 원본, 컴퓨터 png | PNGEgg",
https://www.pinclipart.com/pindetail/iioxbJw_python-logo-clipart-easy-pandas-python-logo-png/,Python Logo Clipart Easy - Pandas Python Logo - Png Download (#3678882) - PinClipart,
https://www.pinclipart.com/maxpin/iioxbJw/,Python Logo Clipart Easy - Pandas Python Logo - Png Download - Full Size Clipart (#3678882) - PinClipart,
https://www.opic.or.kr/senior/index.html,외국어말하기평가 OPIc,6
https://www.awseducate.com/signin/ForgotPassword,암호 분실,6
https://www.awseducate.com/signin/checkresetemail,,6
https://education.github.com/pack,GitHub Student Developer Pack - GitHub Education,6
https://education.github.com/benefits?type=student,GitHub Education,6
https://education.github.com/discount_requests/student_application,Request a discount - GitHub Education,6
https://education.github.com/pack/offers,GitHub Student Developer Pack - GitHub Education,6
https://education.github.com/pack/offers?sort=popularity&tag=Productivity,GitHub Student Developer Pack - GitHub Education,6
https://education.github.com/students,Students - GitHub Education,6
https://education.github.com/pack#offers,GitHub Student Developer Pack - GitHub Education,6
https://devye.tistory.com/20,AWS Educate 가입하기 및 크레딧 받기,3
https://www.google.com/search?q=aws+educate+%ED%81%AC%EB%A0%88%EB%94%A7&oq=aws+educate+%ED%81%AC%EB%A0%88%EB%94%A7&aqs=chrome.0.69i59.13039j0j7&sourceid=chrome&ie=UTF-8,aws educate 크레딧 - Google 검색,6
https://education.github.com/pack?sort=az,GitHub Student Developer Pack - GitHub Education,6
https://medium.com/@tkdgy0801/%ED%95%99%EC%83%9D%EB%93%A4%EC%9D%84-%EC%9C%84%ED%95%9C-aws-educate-credit-%EB%B0%9B%EB%8A%94-%EB%B2%95-2fc5909a465d,학생들을 위한 300$ AWS Educate Credit 받는 법 | by SangHyo Han | Medium,3
https://education.github.com/pack/offers?sort=popularity&tag=Cloud,GitHub Student Developer Pack - GitHub Education,6
https://education.github.com/pack/offers?sort=popularity&tag=Developer+tools,GitHub Student Developer Pack - GitHub Education,6
https://education.github.com/benefits,GitHub Student Developer Pack - GitHub Education,6
https://education.github.com/auth/githubber,Request a discount - GitHub Education,6
https://github.com/login/oauth/authorize?client_id=de7e3b6548f2ed9bbceb&redirect_uri=https%3A%2F%2Feducation.github.com%2Fauth%2Fgithubber%2Fcallback&response_type=code&scope=user&state=84f809de5414ec50b92920e284b1817327d29cd2d4f61029,Request a discount - GitHub Education,6
https://education.github.com/auth/githubber/callback?browser_session_id=cd92f24b427674554e03d95454bae6bbe420474efcef55eb484e57b5198ee00d&code=e70ff39e2a06f9e89e0e&state=84f809de5414ec50b92920e284b1817327d29cd2d4f61029,Request a discount - GitHub Education,6
https://github.com/settings/billing/plans,Compare plans for Randall,6
https://github.com/account/choose?action=upgrade,Which account do you want to upgrade?,6
https://github.com/settings/installations,Installed GitHub Apps,6
https://github.com/settings/apps/authorizations,Confirm access,6
https://github.com/settings/admin,Account settings,6
https://github.com/settings/organizations,Organizations,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.main.MainServlet?p_process=move-init-mobile,OPIc,6
https://www.google.com/search?q=aws+educate+%ED%81%AC%EB%A0%88%EB%94%A7&oq=aws+educ&aqs=chrome.1.0l2j69i57j0l7.4002j0j15&sourceid=chrome&ie=UTF-8,aws educate 크레딧 - Google 검색,6
https://aws.amazon.com/ko/education/awseducate/students/,18세 이상 학생용 AWS Educate,6
https://www.google.com/search?q=awseducate&oq=awseducate&aqs=chrome..69i57j0l3j0i10l2j0i10i30l3.7614j0j7&sourceid=chrome&ie=UTF-8,awseducate - Google 검색,6
https://programmers.co.kr/competitions/1010?slug=2021-kakaocommerce-developers&utm_campaign=competition1010_introduce&utm_medium=banner&utm_source=programmers,2021 카카오커머스 개발자 공개채용,6
https://programmers.co.kr/competitions/977/2021-web-be-first?utm_source=programmers&utm_medium=banner&utm_campaign=competition977_root&utm_content=977_img01,2021 Dev-Matching: 웹 백엔드 개발자(상반기),6
https://www.opic.or.kr/opics/servlet/controller.opic.site.edu.EduServlet?p_process=move-page-ej-mobile,OPIc,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.common.SiteLoginServlet,,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.certi.CertiServlet?p_process=move-page-certiissue&p_nav=2_1,성적확인 및 인증서 출력 < 성적확인 및 인증서 < 성적확인 < HOME,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.certi.CertiServlet?p_nav=2_2_1,단일인증서 샘플 < 인증서 샘플 < 성적확인 < HOME,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.certi.CertiServlet?p_nav=2_1,성적확인 및 인증서 출력 < 성적확인 및 인증서 < 성적확인 < HOME,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.about.AboutServlet?p_process=move-page-introduce&p_nav=4_1,OPIc 개요 < 시험설명 < OPIc이란? < 시험소개 < HOME,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.about.AboutServlet?p_process=move-page-examSystem&p_nav=4_1_2,운영쳬계 < 운영 및 등급체계 < OPIc이란? < 시험소개 < HOME,6
https://www.opic.or.kr/opics/servlet/controller.opic.site.about.AboutServlet?p_process=move-page-deIntro&p_nav=4_5,개발기관 소개 < 시험소개 < HOME,6
https://www.opic.or.kr/opics/jsp/senior/loginMobile.jsp?p_pathname=/opics/servlet/controller.opic.site.main.MainServlet?p_process=move-init-mobile&p_section=2,OPIc,6
https://careers.kakao.com/jobs,진행중공고,6
https://careers.kakao.com/index,카카오 영입,6
https://careers.kakao.com/krew,카카오 크루,6
https://careers.kakao.com/jobs/P-11102,진행중공고 / 카카오 댓글/투표/공감 웹 서비스 개발자 모집 / 테크 / 정규직,6
https://www.jobplanet.co.kr/job/search?q=%EC%B9%B4%EC%B9%B4%EC%98%A4+%EA%B8%B0%EC%88%A0+%EC%A7%81%EA%B5%B0+%ED%81%AC%EB%A3%A8+%EB%AA%A8%EC%A7%91&posting_ids%5B%5D=1160502&_rs_con=job&_rs_act=popularity_job_postings&_rs_element=job_home_index,잡플래닛,6
https://www.jobplanet.co.kr/companies/93880/reviews,"(주)카카오 2021년 상반기 채용 | 759건 기업리뷰, 3.8 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/93880/reviews?occupation_1%5B%5D=11600,"(주)카카오 2021년 상반기 채용 | 759건 기업리뷰, 3.8 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/93880/company_chemistries/survey?jtm_key=premium_blind_companyFit.desktop.review_survey_start,잡플래닛,6
https://www.jobplanet.co.kr/job/search?q=%EC%B9%B4%EC%B9%B4%EC%98%A4+%EB%B6%80%EB%AC%B8%EB%B3%84+%EC%96%B4%EC%8B%9C%EC%8A%A4%ED%84%B4%ED%8A%B8+%EB%AA%A8%EC%A7%91&posting_ids%5B%5D=1160503&_rs_con=job&_rs_act=popularity_job_postings&_rs_element=job_home_index,잡플래닛,6
https://www.jobplanet.co.kr/companies/cover,기업정보 | 잡플래닛,6
https://www.jobplanet.co.kr/companies/78061/job_postings/%EC%8A%A4%ED%91%BC%EB%9D%BC%EB%94%94%EC%98%A4,스푼라디오 2021년 상반기 채용 | 4건의 채용정보 | 잡플래닛,6
https://www.jobplanet.co.kr/job/search?q=%5B%EC%8A%A4%ED%91%BC%EB%9D%BC%EB%94%94%EC%98%A4+%5D+%EC%84%9C%EB%B2%84%EA%B0%9C%EB%B0%9C%EC%9E%90+%28Server+Developer%29&posting_ids%5B%5D=1187292&_rs_con=companies&_rs_act=job_postings&_rs_element=list_title,잡플래닛,6
https://www.jobplanet.co.kr/companies/330887/reviews/%EC%95%8C%ED%88%AC%EB%B8%8C%EC%9D%B4,"(주)알투브이 2021년 상반기 채용 | 10건 기업리뷰, 4.0 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/330887/info/%EC%95%8C%ED%88%AC%EB%B8%8C%EC%9D%B4,"(주)알투브이 2021년 상반기 채용 | 10건 기업리뷰, 4.0 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/78061/interviews/%EC%8A%A4%ED%91%BC%EB%9D%BC%EB%94%94%EC%98%A4,(주)스푼라디오 2021년 상반기 채용 | 26건 면접후기 3.2 면접난이도 | 잡플래닛,6
https://www.jobplanet.co.kr/companies/78061/salaries/%EC%8A%A4%ED%91%BC%EB%9D%BC%EB%94%94%EC%98%A4,"(주)스푼라디오 2021년 상반기 채용 | 13건 연봉정보, 3,800만원 평균연봉 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/78061/reviews/%EC%8A%A4%ED%91%BC%EB%9D%BC%EB%94%94%EC%98%A4?occupation_1%5B%5D=11600&page=2,"(주)스푼라디오 2021년 상반기 채용 | 42건 기업리뷰, 3.2 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/78061/reviews/%EC%8A%A4%ED%91%BC%EB%9D%BC%EB%94%94%EC%98%A4?occupation_1%5B%5D=11600&page=3,"(주)스푼라디오 2021년 상반기 채용 | 42건 기업리뷰, 3.2 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/78061/reviews?occupation_1%5B%5D=11600,"(주)스푼라디오 2021년 상반기 채용 | 42건 기업리뷰, 3.2 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/companies/78061/reviews,"(주)스푼라디오 2021년 상반기 채용 | 42건 기업리뷰, 3.2 리뷰평점 | 잡플래닛",6
https://www.jobplanet.co.kr/job/search?q=%5B%EC%8A%A4%ED%91%BC%EB%9D%BC%EB%94%94%EC%98%A4+%5D+%EC%84%9C%EB%B2%84%EA%B0%9C%EB%B0%9C%EC%9E%90+%28Server+Developer%29&posting_ids%5B%5D=1187292&_rs_con=job&_rs_act=popularity_job_postings&_rs_element=job_home_index,잡플래닛,6
https://www.jobplanet.co.kr/job/search?q=Java+%EC%9B%B9+%EC%84%9C%EB%B9%84%EC%8A%A4+%EC%84%9C%EB%B2%84+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8+%EB%AA%A8%EC%A7%91&posting_ids%5B%5D=1184302&_rs_con=job&_rs_act=popularity_job_postings&_rs_element=job_home_index,잡플래닛,6
https://www.jobplanet.co.kr/job/search?q=%5BCoupang+Pay%5D+Backend+Engineer+%28Product+Engineering%29&posting_ids%5B%5D=1186530&_rs_con=companies&_rs_act=job_postings&_rs_element=list_title,잡플래닛,6
https://www.jobplanet.co.kr/companies/87444/job_postings?utf8=%E2%9C%93&occupation_id=11600&occupation_level2_id=&recruitment_type_id=&city_id=&order_by=recent,쿠팡 2021년 상반기 채용 | 11건의 채용정보 | 잡플래닛,6
https://www.jobplanet.co.kr/job/search?q=%5BCoupang+Pay%5D+Back-end+Engineer+%28FinTech+Platform%29&posting_ids%5B%5D=1186536&_rs_con=companies&_rs_act=job_postings&_rs_element=list_title,잡플래닛,6
